domain,case_or_scenario,service,control_id,surface,label,action,required_profile,success_state,blocked_state,audit_event
SERVICE_SCENARIO,TAX-02,Conformité & Fiscalité,TAB_EVIDENCE,scenario-navigation,Preuves & audit,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,TAX-02,Conformité & Fiscalité,TAB_TESTS,scenario-navigation,Tests dev,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,TAX-02,Conformité & Fiscalité,PROFILE_SWITCH,dev-reference,Profil de test,SWITCH_TEST_PROFILE,DEV_REFERENCE,PROFILE_CHANGED,,PROFILE_CHANGED
SERVICE_SCENARIO,TAX-02,Conformité & Fiscalité,MODAL_CLOSE,modal,Fermer,CLOSE_MODAL,ANY_VISIBLE_USER,MODAL_CLOSED,,MODAL_CLOSED
SERVICE_SCENARIO,TAX-03,Conformité & Fiscalité,PRIMARY_ACTION,scenario,Réessayer,RETRY_PROVIDER,AUTHORIZED_TEST_USER,RETRY_SCHEDULED,UPSTREAM_UNAVAILABLE_HOLD,TAX_RETRY_PROVIDER
SERVICE_SCENARIO,TAX-03,Conformité & Fiscalité,SECONDARY_ACTION,scenario,Voir le statut,OPEN_PROVIDER_STATUS,AUTHORIZED_TEST_USER,PROVIDER_STATUS,,TAX_OPEN_PROVIDER_STATUS
SERVICE_SCENARIO,TAX-03,Conformité & Fiscalité,TAB_OVERVIEW,scenario-navigation,Situation,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,TAX-03,Conformité & Fiscalité,TAB_WORKFLOW,scenario-navigation,Parcours,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,TAX-03,Conformité & Fiscalité,TAB_CONTROLS,scenario-navigation,Contrôles & RACI,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,TAX-03,Conformité & Fiscalité,TAB_EVIDENCE,scenario-navigation,Preuves & audit,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,TAX-03,Conformité & Fiscalité,TAB_TESTS,scenario-navigation,Tests dev,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,TAX-03,Conformité & Fiscalité,PROFILE_SWITCH,dev-reference,Profil de test,SWITCH_TEST_PROFILE,DEV_REFERENCE,PROFILE_CHANGED,,PROFILE_CHANGED
SERVICE_SCENARIO,TAX-03,Conformité & Fiscalité,MODAL_CLOSE,modal,Fermer,CLOSE_MODAL,ANY_VISIBLE_USER,MODAL_CLOSED,,MODAL_CLOSED
SERVICE_SCENARIO,CNX-01,Deal-Connect,PRIMARY_ACTION,scenario,Réserver un rendez-vous,BOOK_MEETING,AUTHORIZED_TEST_USER,MEETING_REQUESTED,,CNX_BOOK_MEETING
SERVICE_SCENARIO,CNX-01,Deal-Connect,SECONDARY_ACTION,scenario,Demander un contact,REQUEST_CONTACT,AUTHORIZED_TEST_USER,CONTACT_REQUESTED,,CNX_REQUEST_CONTACT
SERVICE_SCENARIO,CNX-01,Deal-Connect,TAB_OVERVIEW,scenario-navigation,Situation,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,CNX-01,Deal-Connect,TAB_WORKFLOW,scenario-navigation,Parcours,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,CNX-01,Deal-Connect,TAB_CONTROLS,scenario-navigation,Contrôles & RACI,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,CNX-01,Deal-Connect,TAB_EVIDENCE,scenario-navigation,Preuves & audit,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,CNX-01,Deal-Connect,TAB_TESTS,scenario-navigation,Tests dev,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,CNX-01,Deal-Connect,PROFILE_SWITCH,dev-reference,Profil de test,SWITCH_TEST_PROFILE,DEV_REFERENCE,PROFILE_CHANGED,,PROFILE_CHANGED
SERVICE_SCENARIO,CNX-01,Deal-Connect,MODAL_CLOSE,modal,Fermer,CLOSE_MODAL,ANY_VISIBLE_USER,MODAL_CLOSED,,MODAL_CLOSED
SERVICE_SCENARIO,CNX-02,Deal-Connect,PRIMARY_ACTION,scenario,Envoyer la demande,REQUEST_MEETING,AUTHORIZED_TEST_USER,MEETING_REQUESTED,BLOCKED_CONSENT_REQUIRED,CNX_REQUEST_MEETING
SERVICE_SCENARIO,CNX-02,Deal-Connect,SECONDARY_ACTION,scenario,Tenter de voir le contact,ATTEMPT_CONTACT_VIEW,AUTHORIZED_TEST_USER,CONSENT_REQUIRED,,CNX_ATTEMPT_CONTACT_VIEW
SERVICE_SCENARIO,CNX-02,Deal-Connect,TAB_OVERVIEW,scenario-navigation,Situation,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,CNX-02,Deal-Connect,TAB_WORKFLOW,scenario-navigation,Parcours,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,CNX-02,Deal-Connect,TAB_CONTROLS,scenario-navigation,Contrôles & RACI,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,CNX-02,Deal-Connect,TAB_EVIDENCE,scenario-navigation,Preuves & audit,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,CNX-02,Deal-Connect,TAB_TESTS,scenario-navigation,Tests dev,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,CNX-02,Deal-Connect,PROFILE_SWITCH,dev-reference,Profil de test,SWITCH_TEST_PROFILE,DEV_REFERENCE,PROFILE_CHANGED,,PROFILE_CHANGED
SERVICE_SCENARIO,CNX-02,Deal-Connect,MODAL_CLOSE,modal,Fermer,CLOSE_MODAL,ANY_VISIBLE_USER,MODAL_CLOSED,,MODAL_CLOSED
SERVICE_SCENARIO,CNX-03,Deal-Connect,PRIMARY_ACTION,scenario,Passer en audio,SWITCH_TO_AUDIO,AUTHORIZED_TEST_USER,AUDIO_SESSION,,CNX_SWITCH_TO_AUDIO
SERVICE_SCENARIO,CNX-03,Deal-Connect,SECONDARY_ACTION,scenario,Tester la connexion,RUN_NETWORK_TEST,AUTHORIZED_TEST_USER,NETWORK_RESULT,,CNX_RUN_NETWORK_TEST
SERVICE_SCENARIO,CNX-03,Deal-Connect,TAB_OVERVIEW,scenario-navigation,Situation,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,CNX-03,Deal-Connect,TAB_WORKFLOW,scenario-navigation,Parcours,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,CNX-03,Deal-Connect,TAB_CONTROLS,scenario-navigation,Contrôles & RACI,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,CNX-03,Deal-Connect,TAB_EVIDENCE,scenario-navigation,Preuves & audit,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,CNX-03,Deal-Connect,TAB_TESTS,scenario-navigation,Tests dev,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,CNX-03,Deal-Connect,PROFILE_SWITCH,dev-reference,Profil de test,SWITCH_TEST_PROFILE,DEV_REFERENCE,PROFILE_CHANGED,,PROFILE_CHANGED
SERVICE_SCENARIO,CNX-03,Deal-Connect,MODAL_CLOSE,modal,Fermer,CLOSE_MODAL,ANY_VISIBLE_USER,MODAL_CLOSED,,MODAL_CLOSED
SERVICE_SCENARIO,EX-01,Deal-Experts,PRIMARY_ACTION,scenario,Accepter la proposition,ACCEPT_PROPOSAL,AUTHORIZED_TEST_USER,MANDATE_ACTIVE,,EX_ACCEPT_PROPOSAL
SERVICE_SCENARIO,EX-01,Deal-Experts,SECONDARY_ACTION,scenario,Ouvrir le périmètre d’accès,OPEN_EXPERT_SCOPE,AUTHORIZED_TEST_USER,SCOPE_VIEW,,EX_OPEN_EXPERT_SCOPE
SERVICE_SCENARIO,EX-01,Deal-Experts,TAB_OVERVIEW,scenario-navigation,Situation,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,EX-01,Deal-Experts,TAB_WORKFLOW,scenario-navigation,Parcours,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,EX-01,Deal-Experts,TAB_CONTROLS,scenario-navigation,Contrôles & RACI,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,EX-01,Deal-Experts,TAB_EVIDENCE,scenario-navigation,Preuves & audit,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,EX-01,Deal-Experts,TAB_TESTS,scenario-navigation,Tests dev,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,EX-01,Deal-Experts,PROFILE_SWITCH,dev-reference,Profil de test,SWITCH_TEST_PROFILE,DEV_REFERENCE,PROFILE_CHANGED,,PROFILE_CHANGED
SERVICE_SCENARIO,EX-01,Deal-Experts,MODAL_CLOSE,modal,Fermer,CLOSE_MODAL,ANY_VISIBLE_USER,MODAL_CLOSED,,MODAL_CLOSED
SERVICE_SCENARIO,EX-02,Deal-Experts,PRIMARY_ACTION,scenario,Voir le conflit,OPEN_CONFLICT,AUTHORIZED_TEST_USER,CONFLICT_DETAIL,BLOCKED_CONFLICT_OF_INTEREST,EX_OPEN_CONFLICT
SERVICE_SCENARIO,EX-02,Deal-Experts,SECONDARY_ACTION,scenario,Choisir un autre expert,REASSIGN_EXPERT,AUTHORIZED_TEST_USER,EXPERT_RESELECTION,,EX_REASSIGN_EXPERT
SERVICE_SCENARIO,EX-02,Deal-Experts,TAB_OVERVIEW,scenario-navigation,Situation,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,EX-02,Deal-Experts,TAB_WORKFLOW,scenario-navigation,Parcours,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,EX-02,Deal-Experts,TAB_CONTROLS,scenario-navigation,Contrôles & RACI,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,EX-02,Deal-Experts,TAB_EVIDENCE,scenario-navigation,Preuves & audit,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,EX-02,Deal-Experts,TAB_TESTS,scenario-navigation,Tests dev,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,EX-02,Deal-Experts,PROFILE_SWITCH,dev-reference,Profil de test,SWITCH_TEST_PROFILE,DEV_REFERENCE,PROFILE_CHANGED,,PROFILE_CHANGED
SERVICE_SCENARIO,EX-02,Deal-Experts,MODAL_CLOSE,modal,Fermer,CLOSE_MODAL,ANY_VISIBLE_USER,MODAL_CLOSED,,MODAL_CLOSED
SERVICE_SCENARIO,EX-03,Deal-Experts,PRIMARY_ACTION,scenario,Corriger le périmètre,EDIT_SCOPE,AUTHORIZED_TEST_USER,SCOPE_UPDATED,,EX_EDIT_SCOPE
SERVICE_SCENARIO,EX-03,Deal-Experts,SECONDARY_ACTION,scenario,Ajouter pièces requises,UPLOAD_SCOPE_EVIDENCE,AUTHORIZED_TEST_USER,EVIDENCE_RECEIVED,,EX_UPLOAD_SCOPE_EVIDENCE
SERVICE_SCENARIO,EX-03,Deal-Experts,TAB_OVERVIEW,scenario-navigation,Situation,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,EX-03,Deal-Experts,TAB_WORKFLOW,scenario-navigation,Parcours,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,EX-03,Deal-Experts,TAB_CONTROLS,scenario-navigation,Contrôles & RACI,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,EX-03,Deal-Experts,TAB_EVIDENCE,scenario-navigation,Preuves & audit,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,EX-03,Deal-Experts,TAB_TESTS,scenario-navigation,Tests dev,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,EX-03,Deal-Experts,PROFILE_SWITCH,dev-reference,Profil de test,SWITCH_TEST_PROFILE,DEV_REFERENCE,PROFILE_CHANGED,,PROFILE_CHANGED
SERVICE_SCENARIO,EX-03,Deal-Experts,MODAL_CLOSE,modal,Fermer,CLOSE_MODAL,ANY_VISIBLE_USER,MODAL_CLOSED,,MODAL_CLOSED
SERVICE_SCENARIO,DR-01,Deal-Ready,PRIMARY_ACTION,scenario,Soumettre à décision,SUBMIT_HUMAN_DECISION,AUTHORIZED_TEST_USER,CERTIFICATION_REVIEW_QUEUE,,DR_SUBMIT_HUMAN_DECISION
SERVICE_SCENARIO,DR-01,Deal-Ready,SECONDARY_ACTION,scenario,Voir le périmètre,OPEN_SCOPE,AUTHORIZED_TEST_USER,SCOPE_VIEW,,DR_OPEN_SCOPE
SERVICE_SCENARIO,DR-01,Deal-Ready,TAB_OVERVIEW,scenario-navigation,Situation,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DR-01,Deal-Ready,TAB_WORKFLOW,scenario-navigation,Parcours,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DR-01,Deal-Ready,TAB_CONTROLS,scenario-navigation,Contrôles & RACI,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DR-01,Deal-Ready,TAB_EVIDENCE,scenario-navigation,Preuves & audit,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DR-01,Deal-Ready,TAB_TESTS,scenario-navigation,Tests dev,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DR-01,Deal-Ready,PROFILE_SWITCH,dev-reference,Profil de test,SWITCH_TEST_PROFILE,DEV_REFERENCE,PROFILE_CHANGED,,PROFILE_CHANGED
SERVICE_SCENARIO,DR-01,Deal-Ready,MODAL_CLOSE,modal,Fermer,CLOSE_MODAL,ANY_VISIBLE_USER,MODAL_CLOSED,,MODAL_CLOSED
SERVICE_SCENARIO,DR-02,Deal-Ready,PRIMARY_ACTION,scenario,Ouvrir le plan de remédiation,OPEN_REMEDIATION,AUTHORIZED_TEST_USER,REMEDIATION_WORKSPACE,,DR_OPEN_REMEDIATION
SERVICE_SCENARIO,DR-02,Deal-Ready,SECONDARY_ACTION,scenario,Téléverser une pièce,UPLOAD_EVIDENCE,AUTHORIZED_TEST_USER,EVIDENCE_RECEIVED,,DR_UPLOAD_EVIDENCE
SERVICE_SCENARIO,DR-02,Deal-Ready,TAB_OVERVIEW,scenario-navigation,Situation,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DR-02,Deal-Ready,TAB_WORKFLOW,scenario-navigation,Parcours,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DR-02,Deal-Ready,TAB_CONTROLS,scenario-navigation,Contrôles & RACI,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DR-02,Deal-Ready,TAB_EVIDENCE,scenario-navigation,Preuves & audit,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DR-02,Deal-Ready,TAB_TESTS,scenario-navigation,Tests dev,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DR-02,Deal-Ready,PROFILE_SWITCH,dev-reference,Profil de test,SWITCH_TEST_PROFILE,DEV_REFERENCE,PROFILE_CHANGED,,PROFILE_CHANGED
SERVICE_SCENARIO,DR-02,Deal-Ready,MODAL_CLOSE,modal,Fermer,CLOSE_MODAL,ANY_VISIBLE_USER,MODAL_CLOSED,,MODAL_CLOSED
SERVICE_SCENARIO,DR-03,Deal-Ready,PRIMARY_ACTION,scenario,Voir les écarts,OPEN_BLOCKERS,AUTHORIZED_TEST_USER,BLOCKER_REGISTER,BLOCKED_COMPLIANCE_REVIEW,DR_OPEN_BLOCKERS
SERVICE_SCENARIO,DR-03,Deal-Ready,SECONDARY_ACTION,scenario,Demander clarification,REQUEST_CLARIFICATION,AUTHORIZED_TEST_USER,CLARIFICATION_REQUESTED,,DR_REQUEST_CLARIFICATION
SERVICE_SCENARIO,DR-03,Deal-Ready,TAB_OVERVIEW,scenario-navigation,Situation,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DR-03,Deal-Ready,TAB_WORKFLOW,scenario-navigation,Parcours,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DR-03,Deal-Ready,TAB_CONTROLS,scenario-navigation,Contrôles & RACI,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DR-03,Deal-Ready,TAB_EVIDENCE,scenario-navigation,Preuves & audit,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DR-03,Deal-Ready,TAB_TESTS,scenario-navigation,Tests dev,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DR-03,Deal-Ready,PROFILE_SWITCH,dev-reference,Profil de test,SWITCH_TEST_PROFILE,DEV_REFERENCE,PROFILE_CHANGED,,PROFILE_CHANGED
SERVICE_SCENARIO,DR-03,Deal-Ready,MODAL_CLOSE,modal,Fermer,CLOSE_MODAL,ANY_VISIBLE_USER,MODAL_CLOSED,,MODAL_CLOSED
SERVICE_SCENARIO,DIA-01,Guichet Diaspora,PRIMARY_ACTION,scenario,Voir les opportunités,OPEN_MATCHES,AUTHORIZED_TEST_USER,MATCH_LIST,,DIA_OPEN_MATCHES
SERVICE_SCENARIO,DIA-01,Guichet Diaspora,SECONDARY_ACTION,scenario,Prendre rendez-vous,BOOK_SECURE_APPOINTMENT,AUTHORIZED_TEST_USER,APPOINTMENT_REQUESTED,,DIA_BOOK_SECURE_APPOINTMENT
SERVICE_SCENARIO,DIA-01,Guichet Diaspora,TAB_OVERVIEW,scenario-navigation,Situation,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DIA-01,Guichet Diaspora,TAB_WORKFLOW,scenario-navigation,Parcours,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DIA-01,Guichet Diaspora,TAB_CONTROLS,scenario-navigation,Contrôles & RACI,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DIA-01,Guichet Diaspora,TAB_EVIDENCE,scenario-navigation,Preuves & audit,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DIA-01,Guichet Diaspora,TAB_TESTS,scenario-navigation,Tests dev,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DIA-01,Guichet Diaspora,PROFILE_SWITCH,dev-reference,Profil de test,SWITCH_TEST_PROFILE,DEV_REFERENCE,PROFILE_CHANGED,,PROFILE_CHANGED
SERVICE_SCENARIO,DIA-01,Guichet Diaspora,MODAL_CLOSE,modal,Fermer,CLOSE_MODAL,ANY_VISIBLE_USER,MODAL_CLOSED,,MODAL_CLOSED
SERVICE_SCENARIO,DIA-02,Guichet Diaspora,PRIMARY_ACTION,scenario,Voir les exigences,OPEN_EXTERNAL_REQUIREMENTS,AUTHORIZED_TEST_USER,REQUIREMENTS_VIEW,COMPLIANCE_HOLD_EXTERNAL_REVIEW,DIA_OPEN_EXTERNAL_REQUIREMENTS
SERVICE_SCENARIO,DIA-02,Guichet Diaspora,SECONDARY_ACTION,scenario,Demander un rendez-vous banque,REQUEST_BANK_APPOINTMENT,AUTHORIZED_TEST_USER,BANK_APPOINTMENT_REQUESTED,,DIA_REQUEST_BANK_APPOINTMENT
SERVICE_SCENARIO,DIA-02,Guichet Diaspora,TAB_OVERVIEW,scenario-navigation,Situation,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DIA-02,Guichet Diaspora,TAB_WORKFLOW,scenario-navigation,Parcours,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DIA-02,Guichet Diaspora,TAB_CONTROLS,scenario-navigation,Contrôles & RACI,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DIA-02,Guichet Diaspora,TAB_EVIDENCE,scenario-navigation,Preuves & audit,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DIA-02,Guichet Diaspora,TAB_TESTS,scenario-navigation,Tests dev,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DIA-02,Guichet Diaspora,PROFILE_SWITCH,dev-reference,Profil de test,SWITCH_TEST_PROFILE,DEV_REFERENCE,PROFILE_CHANGED,,PROFILE_CHANGED
SERVICE_SCENARIO,DIA-02,Guichet Diaspora,MODAL_CLOSE,modal,Fermer,CLOSE_MODAL,ANY_VISIBLE_USER,MODAL_CLOSED,,MODAL_CLOSED
SERVICE_SCENARIO,DIA-03,Guichet Diaspora,PRIMARY_ACTION,scenario,Voir les pièces manquantes,OPEN_MISSING_DOCS,AUTHORIZED_TEST_USER,MISSING_DOCS,,DIA_OPEN_MISSING_DOCS
SERVICE_SCENARIO,DIA-03,Guichet Diaspora,SECONDARY_ACTION,scenario,Demander un échange vidéo,REQUEST_VIDEO_MEETING,AUTHORIZED_TEST_USER,MEETING_REQUESTED,,DIA_REQUEST_VIDEO_MEETING
SERVICE_SCENARIO,DIA-03,Guichet Diaspora,TAB_OVERVIEW,scenario-navigation,Situation,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DIA-03,Guichet Diaspora,TAB_WORKFLOW,scenario-navigation,Parcours,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DIA-03,Guichet Diaspora,TAB_CONTROLS,scenario-navigation,Contrôles & RACI,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DIA-03,Guichet Diaspora,TAB_EVIDENCE,scenario-navigation,Preuves & audit,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DIA-03,Guichet Diaspora,TAB_TESTS,scenario-navigation,Tests dev,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,DIA-03,Guichet Diaspora,PROFILE_SWITCH,dev-reference,Profil de test,SWITCH_TEST_PROFILE,DEV_REFERENCE,PROFILE_CHANGED,,PROFILE_CHANGED
SERVICE_SCENARIO,DIA-03,Guichet Diaspora,MODAL_CLOSE,modal,Fermer,CLOSE_MODAL,ANY_VISIBLE_USER,MODAL_CLOSED,,MODAL_CLOSED
SERVICE_SCENARIO,LEG-01,LegalTech OHADA,PRIMARY_ACTION,scenario,Générer le projet,GENERATE_DRAFT,AUTHORIZED_TEST_USER,DRAFT_GENERATED,,LEG_GENERATE_DRAFT
SERVICE_SCENARIO,LEG-01,LegalTech OHADA,SECONDARY_ACTION,scenario,Demander une revue,REQUEST_PRO_REVIEW,AUTHORIZED_TEST_USER,PRO_REVIEW_REQUESTED,,LEG_REQUEST_PRO_REVIEW
SERVICE_SCENARIO,LEG-01,LegalTech OHADA,TAB_OVERVIEW,scenario-navigation,Situation,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,LEG-01,LegalTech OHADA,TAB_WORKFLOW,scenario-navigation,Parcours,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,LEG-01,LegalTech OHADA,TAB_CONTROLS,scenario-navigation,Contrôles & RACI,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,LEG-01,LegalTech OHADA,TAB_EVIDENCE,scenario-navigation,Preuves & audit,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,LEG-01,LegalTech OHADA,TAB_TESTS,scenario-navigation,Tests dev,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,LEG-01,LegalTech OHADA,PROFILE_SWITCH,dev-reference,Profil de test,SWITCH_TEST_PROFILE,DEV_REFERENCE,PROFILE_CHANGED,,PROFILE_CHANGED
SERVICE_SCENARIO,LEG-01,LegalTech OHADA,MODAL_CLOSE,modal,Fermer,CLOSE_MODAL,ANY_VISIBLE_USER,MODAL_CLOSED,,MODAL_CLOSED
SERVICE_SCENARIO,LEG-02,LegalTech OHADA,PRIMARY_ACTION,scenario,Voir les clauses signalées,OPEN_TRANSFER_FLAGS,AUTHORIZED_TEST_USER,TRANSFER_FLAGS,,LEG_OPEN_TRANSFER_FLAGS
SERVICE_SCENARIO,LEG-02,LegalTech OHADA,SECONDARY_ACTION,scenario,Envoyer en revue,REQUEST_PRO_REVIEW,AUTHORIZED_TEST_USER,PRO_REVIEW_REQUESTED,,LEG_REQUEST_PRO_REVIEW
SERVICE_SCENARIO,LEG-02,LegalTech OHADA,TAB_OVERVIEW,scenario-navigation,Situation,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
SERVICE_SCENARIO,LEG-02,LegalTech OHADA,TAB_WORKFLOW,scenario-navigation,Parcours,SWITCH_TAB,ANY_VISIBLE_USER,TAB_ACTIVE,,TAB_CHANGED
